entity,CM,ARR,CHD,VD,IHD,CCD,VOO,OTH
Q96PG8,0.0008055857628561683,0.0,0.0,8.64336035233001e-05,0.0006672103041489441,0.0,0.0,0.00016839789669593068
P08294,4.578044469304621e-05,0.0,0.0,0.0,0.0005532888546037441,0.0,0.0,0.0010000840402104266
O75880,0.00023076270086929662,0.0,0.0,0.00025845503983764863,0.0,0.0,0.0,0.0
P48506,0.0002306844925873438,0.0,0.00032495463168832894,4.330464892928276e-05,0.00020792060387250035,0.0,0.0,2.1099706861694112e-05
P59942,0.0,3.3330579209334454e-05,0.0,0.0,0.0,0.0,0.0,2.111604137781592e-05
Q9NZK5,2.8927469407060106e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P48039,1.447077929030211e-05,0.0,0.0,0.0,1.198800254579101e-05,0.0,0.0,0.0
P29122,0.00020558162358791235,0.0,2.717542046715737e-05,0.0,0.00033926965086052596,0.0,0.0,0.0
Q9ULX7,1.44706471931201e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1116439638195006e-05
P15538,7.219328681175907e-05,0.0,0.0,0.0,0.0001137214525399041,0.0,0.0,0.00012627396743447394
O43915,0.00020114949550576773,0.0,2.7181132811247385e-05,0.0,0.0,0.0,0.0,0.00013361370619482471
P24863,1.447077929030211e-05,0.0,0.0,0.0,1.198800254579101e-05,0.0,0.0,0.0
P08684,1.447029697342329e-05,3.333040115833431e-05,0.0,0.0,1.1987602980857072e-05,0.0,0.0,0.0
Q9Y618,6.870415657842211e-05,0.0001581100648293281,0.00025192938840388107,0.0,0.00016657951575914753,0.0,0.0,2.1103118087143272e-05
Q13442,0.0,0.00016596732696487793,0.0,0.0,0.0,0.0,0.0,0.0
Q9BSQ5,1.4464524202326602e-05,0.0,5.431337090189999e-05,4.332065286627996e-05,1.1982820654127112e-05,0.0,0.0,0.0003346224463239872
O15315,5.7796587287832854e-05,0.0,0.0,0.0,1.1987483148378353e-05,0.0,0.0,0.0
O00592,0.0002882233785172287,0.0,8.140537651747017e-05,0.0,5.980071194434253e-05,0.0,0.0,2.1107677058524462e-05
